recipients,donors,transconjugants,segregadas,adaptations_number,cycle
472522,473348,1351,2779,0,6368295
471560,473162,2084,3194,0,9452992
469754,473791,3030,3425,0,12449639
469033,473340,3912,3715,0,15449207
468704,472759,4577,3960,0,18442685
467300,473091,5441,4168,0,21447795
465581,473750,6223,4446,0,24449362
464567,473758,6876,4799,0,27457667
463985,473423,7486,5106,0,30458413
462805,473751,8087,5357,0,33456626
461842,473706,8811,5641,0,36464693
460864,474085,9237,5814,0,39466727
459798,474267,9790,6145,0,42467533
459208,473787,10450,6555,0,45476930
457092,475136,10961,6811,0,48474228
455646,475947,11265,7142,0,51471004
454910,475850,11805,7435,0,54472393
453828,475855,12610,7707,0,57473759
452607,476646,12907,7840,0,60474540
451140,477556,13194,8110,0,63474279
449418,478681,13462,8439,0,66489017
448353,479294,13703,8650,0,69495341
446463,480737,13926,8874,0,72506860
445147,481454,14297,9102,0,75508115
444380,481930,14490,9200,0,78515080
443560,482462,14458,9520,0,81515842
442541,483139,14527,9793,0,84513168
441633,483846,14483,10038,0,87509277
440508,484180,14976,10336,0,90515092
439538,484826,14896,10740,0,93521565
438177,485601,15172,11050,0,96520897
437710,485238,15648,11404,0,99526635
436617,486120,15818,11445,0,102533514
435595,487063,15809,11533,0,105544877
433784,488327,15965,11924,0,108560699
432327,489769,15888,12016,0,111559705
431004,490802,15861,12333,0,114559348
430152,491447,15801,12600,0,117564907
429376,492082,15923,12619,0,120562135
428852,492323,16095,12730,0,123568121
428205,492673,16080,13042,0,126567479
426710,493775,16244,13271,0,129573484
425476,494573,16438,13513,0,132578976
424463,495024,16705,13808,0,135581370
423521,495624,16884,13971,0,138598936
422771,495949,17101,14179,0,141593620
421727,496818,16998,14457,0,144613706
420545,497755,16908,14792,0,147612644
419588,498345,16957,15110,0,150626664
418924,498840,16945,15291,0,153633970
418095,499135,16972,15798,0,156635972
416474,500681,17106,15739,0,159639792
415420,501552,17125,15903,0,162657190
415036,501745,17140,16079,0,165674127
414268,502313,17027,16392,0,168668217
413903,502383,16858,16856,0,171676903
412444,503540,16926,17090,0,174686479
411546,504194,16908,17352,0,177705505
410289,505463,16895,17353,0,180708085
408117,507134,16989,17760,0,183711185
407365,507842,16965,17828,0,186712475
406214,508503,17092,18191,0,189724037
404774,509948,17010,18268,0,192731322
403788,510766,16856,18590,0,195733790
402984,511225,16905,18886,0,198739348
402023,512160,17021,18796,0,201737502
401344,512636,16985,19035,0,204751666
399895,513851,16999,19255,0,207767524
398369,515043,17026,19562,0,210760899
396945,516056,17183,19816,0,213776176
396193,516508,17266,20033,0,216787014
395537,516593,17594,20276,0,219785578
395160,516601,17659,20580,0,222787872
393741,517799,17680,20780,0,225805467
392613,518593,17562,21232,0,228808583
391642,519419,17645,21294,0,231818226
390288,520572,17699,21441,0,234824527
389322,521268,17809,21601,0,237832139
388182,521812,17803,22203,0,240842308
387133,522788,17749,22330,0,243843708
386110,523634,17693,22563,0,246849436
384696,524807,17774,22723,0,249859347
383223,526051,17987,22739,0,252863804
381881,527073,18101,22945,0,255876368
381706,527064,18172,23058,0,258887217
380640,528280,17971,23109,0,261883024
379364,529622,17755,23259,0,264883514
379336,529759,17669,23236,0,267889905
378916,529862,17740,23482,0,270903748
377938,530940,17590,23532,0,273911226
377977,531010,17446,23567,0,276911752
377533,531153,17471,23843,0,279910868
376629,531869,17305,24197,0,282909590
375036,533444,17408,24112,0,285919497
373849,534218,17575,24358,0,288916540
371853,536046,17622,24479,0,291919417
369791,537647,17772,24790,0,294928056
368779,538619,17626,24976,0,297925948
367670,539029,17915,25386,0,300924006
366218,540479,17966,25337,0,303927746
364784,541572,18194,25450,0,306943740
363696,542410,18097,25797,0,309951052
363245,542506,18182,26067,0,312961769
362553,543318,17919,26210,0,315977462
361810,544250,17766,26174,0,318996712
361425,544687,17686,26202,0,321985911
360617,545341,17632,26410,0,324992821
359668,546254,17514,26564,0,327993990
358118,547457,17721,26704,0,331009310
357624,547953,17750,26673,0,334003434
356210,549324,17807,26659,0,337016577
355786,550030,17590,26594,0,340039906
354491,551455,17423,26631,0,343036034
353622,552153,17497,26728,0,346049430
352922,553437,17159,26482,0,349047689
351010,555286,17044,26660,0,352066884
350373,555743,17048,26836,0,355076343
349059,556851,16961,27129,0,358090618
348609,557346,16971,27074,0,361110764
347470,558212,16744,27574,0,364111261
346510,559159,16513,27818,0,367113026
345593,559792,16640,27975,0,370114377
344620,560817,16763,27800,0,373111165
343475,562046,16633,27846,0,376108924
342936,562737,16626,27701,0,379111473
342198,563684,16329,27789,0,382117076
341216,564014,16599,28171,0,385129388
340613,564553,16454,28380,0,388120126
339370,565535,16303,28792,0,391130153
339078,565724,16183,29015,0,394137561
337684,566876,16227,29213,0,397156028
336044,568241,16506,29209,0,400161105
334687,569837,16504,28972,0,403169676
332975,571543,16426,29056,0,406188173
331850,572560,16350,29240,0,409198347
330894,573645,16169,29292,0,412190962
329727,574329,16288,29656,0,415192457
328738,575222,16229,29811,0,418197538
327743,575649,16315,30293,0,421203113
326649,576700,16282,30369,0,424209256
325797,577450,16187,30566,0,427205741
325203,578025,16048,30724,0,430207772
324743,578492,16039,30726,0,433209494
323962,579241,15851,30946,0,436216618
322988,579953,15858,31201,0,439231294
321832,580815,15862,31491,0,442235160
320815,581376,16023,31786,0,445235829
320193,581714,16003,32090,0,448250323
319156,582616,15920,32308,0,451267393
318161,583305,16054,32480,0,454255862
317146,583850,16100,32904,0,457268906
316090,584322,16031,33557,0,460284923
315052,585067,16391,33490,0,463291447
313963,586007,16577,33453,0,466287981
312801,586928,16417,33854,0,469293295
311702,588085,16167,34046,0,472303503
310616,588730,16249,34405,0,475307515
309841,589535,16152,34472,0,478311082
309125,589770,16264,34841,0,481324828
308760,590013,16183,35044,0,484324763
307837,591086,15803,35274,0,487317540
306964,591845,15940,35251,0,490317768
306527,592308,16092,35073,0,493319904
305676,593222,15953,35149,0,496320973
304186,594371,16050,35393,0,499327767
302866,595982,15950,35202,0,502339309
301787,596876,15877,35460,0,505342855
300140,598511,15979,35370,0,508348730
299592,598910,16047,35451,0,511347024
298739,599927,15932,35402,0,514338964
297678,600980,15721,35621,0,517339312
297117,601603,15632,35648,0,520353652
296644,601942,15715,35699,0,523362792
295915,602553,15482,36050,0,526369107
294918,603288,15360,36434,0,529374701
293914,604439,15281,36366,0,532377955
293618,604447,15229,36706,0,535398086
292820,604844,15341,36995,0,538392440
291170,606408,15383,37039,0,541394776
290049,607686,15347,36918,0,544397769
289646,607901,15264,37189,0,547403384
289724,607938,15341,36997,0,550406494
287850,609357,15361,37432,0,553415755
287100,609475,15577,37848,0,556427430
286581,610025,15681,37713,0,559430017
285226,611273,15510,37991,0,562429854
283716,612528,15484,38272,0,565427959
282484,613789,15426,38301,0,568447072
281092,615368,15383,38157,0,571450229
280127,615837,15275,38761,0,574456062
279023,616679,15365,38933,0,577459779
278115,617674,15340,38871,0,580451338
277144,618410,15549,38897,0,583464138
275641,619621,15648,39090,0,586477157
274426,620696,15628,39250,0,589480133
