recipients,donors,transconjugants,segregadas,adaptations_number,cycle
396937,440489,112455,119,0,6815716
334097,443423,172313,167,0,10201843
272608,446884,230326,182,0,13533653
214437,451156,284199,208,0,16894980
162594,456711,330458,237,0,20299707
118813,461500,369484,203,0,23739898
84245,467472,398076,207,0,27197329
58064,473574,418166,196,0,30695853
39164,478696,431923,217,0,34198314
25387,485367,439063,183,0,37714112
15808,491067,442948,177,0,41222748
9699,496713,443386,202,0,44755328
5906,502856,441024,214,0,48265268
3518,508743,437523,216,0,51794333
2078,515170,432559,193,0,55320078
1101,521846,426847,206,0,58825807
667,528484,420645,204,0,62340674
344,535695,413765,196,0,65838697
138,541722,407959,181,0,69343532
66,548850,400897,187,0,72851544
24,555063,394739,174,0,76342427
2,560920,388878,200,0,79836846
0,567417,382370,213,0,83335132
0,573872,375949,179,0,86811211
0,581198,368597,205,0,90282935
0,587814,361987,199,0,93765162
0,594466,355344,190,0,97226585
0,601060,348756,184,0,100690701
0,607471,342347,182,0,104169150
0,613713,336069,218,0,107642212
0,620407,329352,241,0,111141956
0,626285,323476,239,0,114602594
0,632476,317329,195,0,118058944
0,638610,311178,212,0,121527382
0,644656,305162,182,0,124985201
0,650874,298912,214,0,128441552
0,656791,293030,179,0,131885335
0,662936,286857,207,0,135350129
0,668773,281029,198,0,138803163
0,674234,275553,213,0,142251524
0,680375,269447,178,0,145691753
0,686051,263735,214,0,149144105
0,691608,258208,184,0,152583273
0,698076,251751,173,0,156005438
0,703512,246258,230,0,159427438
0,709914,239889,197,0,162854190
0,715654,234136,210,0,166286125
0,721315,228506,179,0,169703512
0,727754,222028,218,0,173125349
0,733198,216611,191,0,176543962
0,738607,211191,202,0,179975870
0,744168,205624,208,0,183398166
0,749454,200339,207,0,186798992
0,754673,195104,223,0,190211993
0,759171,190644,185,0,193622720
0,764055,185767,178,0,197017108
0,768731,181069,200,0,200402649
0,773631,176151,218,0,203804665
0,778157,171662,181,0,207212496
0,782161,167629,210,0,210619860
0,787030,162802,168,0,214006125
0,791634,158162,204,0,217384918
0,795681,154108,211,0,220784001
0,799737,150058,205,0,224195842
0,803922,145877,201,0,227598925
0,808531,141283,186,0,230990150
0,812888,136916,196,0,234371372
0,816655,133127,218,0,237759398
0,820210,129594,196,0,241144954
0,824358,125451,191,0,244528970
0,828426,121388,186,0,247910335
0,831744,118049,207,0,251302798
0,835317,114496,187,0,254680105
0,838271,111554,175,0,258049011
0,841643,108180,177,0,261411584
0,844703,105083,214,0,264795816
0,847820,102010,170,0,268164003
0,850760,99045,195,0,271535805
0,853504,96304,192,0,274904135
0,856984,92794,222,0,278264608
0,859710,90084,206,0,281626624
0,862414,87390,196,0,284999104
0,864921,84896,183,0,288354402
0,867412,82387,201,0,291715392
0,869803,80003,194,0,295074740
0,871994,77833,173,0,298424922
0,874028,75781,191,0,301785058
0,876816,72994,190,0,305139403
0,878943,70875,182,0,308508198
0,881356,68445,199,0,311873845
0,883221,66575,204,0,315236454
0,885270,64511,219,0,318588041
0,887380,62410,210,0,321944180
0,889119,60701,180,0,325299904
0,890975,58791,234,0,328648939
0,893104,56687,209,0,331993890
0,894775,55008,217,0,335349879
0,896176,53631,193,0,338699863
0,897997,51831,172,0,342051737
0,899774,50049,177,0,345396227
0,901356,48456,188,0,348735099
0,902787,47032,181,0,352097553
0,904486,45325,189,0,355455515
0,905386,44405,209,0,358794387
0,906811,42973,216,0,362141878
0,908090,41696,214,0,365481474
0,909562,40258,180,0,368825658
0,910694,39116,190,0,372183946
0,912085,37724,191,0,375521725
0,912862,36927,211,0,378875959
0,913878,35881,241,0,382208064
0,914828,34972,200,0,385553128
0,915739,34073,188,0,388888483
0,916528,33284,188,0,392222179
0,917298,32515,187,0,395554900
0,918411,31398,191,0,398891188
0,919203,30606,191,0,402225711
0,920098,29685,217,0,405557076
0,920642,29183,175,0,408894420
0,921098,28707,195,0,412236211
0,921675,28126,199,0,415563639
0,922407,27400,193,0,418898955
0,923161,26649,190,0,422251254
0,923607,26172,221,0,425585301
0,924575,25215,210,0,428924000
0,925106,24683,211,0,432261636
0,925744,24047,209,0,435606487
0,926432,23380,188,0,438941771
0,927158,22607,235,0,442288945
0,927400,22390,210,0,445625811
0,927876,21940,184,0,448968388
0,928159,21654,187,0,452301640
0,928643,21160,197,0,455631747
0,929027,20813,160,0,458955965
0,929788,20006,206,0,462299040
0,930071,19723,206,0,465637686
0,930330,19474,196,0,468971937
0,930867,18921,212,0,472305533
0,931159,18647,194,0,475636549
0,931537,18254,209,0,478976021
0,931858,17937,205,0,482314696
0,932232,17545,223,0,485655201
0,932323,17466,211,0,488983409
0,932576,17215,209,0,492316858
0,933141,16632,227,0,495659871
0,933208,16585,207,0,499002965
0,933317,16493,190,0,502323812
0,933532,16274,194,0,505649162
0,933470,16345,185,0,508982049
0,933784,16009,207,0,512324309
0,933836,15977,187,0,515645869
0,934246,15587,167,0,518980026
0,934239,15576,185,0,522309751
0,934248,15544,208,0,525657260
0,934610,15179,211,0,528978405
0,934776,15023,201,0,532307878
0,934968,14835,197,0,535636761
0,935046,14755,199,0,538975186
0,935142,14673,185,0,542306002
0,935364,14418,218,0,545652038
0,935714,14082,204,0,548981800
0,935945,13867,188,0,552312641
0,936057,13764,179,0,555640218
0,936251,13545,204,0,558952531
0,936709,13098,193,0,562268976
0,936780,13013,207,0,565596852
0,936771,13035,194,0,568939510
0,936871,12927,202,0,572270304
0,936873,12936,191,0,575592537
0,936919,12870,211,0,578927255
0,936840,12972,188,0,582250267
0,936863,12944,193,0,585575351
0,936854,12959,187,0,588909416
0,936807,12992,201,0,592237743
0,936912,12881,207,0,595566566
0,937042,12772,186,0,598892001
0,937108,12676,216,0,602232721
0,937115,12701,184,0,605572496
0,937138,12650,212,0,608897872
0,937191,12612,197,0,612229174
0,937496,12311,193,0,615578492
0,937726,12075,199,0,618910901
0,937734,12084,182,0,622237827
0,937869,11938,193,0,625574495
0,937709,12101,190,0,628912713
0,937832,12001,167,0,632244760
0,937992,11832,176,0,635573758
0,938093,11715,192,0,638911978
0,938129,11658,213,0,642241816
0,938278,11535,187,0,645568588
0,938374,11425,201,0,648883265
0,938483,11314,203,0,652205058
0,938352,11435,213,0,655527542
0,938512,11295,193,0,658848020
0,938308,11523,169,0,662177804
0,938195,11606,199,0,665500478
0,938168,11623,209,0,668833490
0,938051,11739,210,0,672163998
0,938188,11620,192,0,675505053
0,938261,11545,194,0,678842062
0,938427,11403,170,0,682162313
0,938526,11289,185,0,685494033
0,938472,11330,198,0,688833999
0,938336,11460,204,0,692161392
0,938330,11473,197,0,695488560
0,938462,11344,194,0,698816990
0,938360,11439,201,0,702150010
0,938448,11371,181,0,705478726
0,938649,11165,186,0,708821650
0,938741,11072,187,0,712152393
0,938705,11111,184,0,715482218
0,938729,11071,200,0,718825419
0,938876,10909,215,0,722151434
0,938861,10944,195,0,725490427
0,938866,10927,207,0,728817992
0,939059,10723,218,0,732147337
0,939029,10782,189,0,735488791
0,938921,10871,208,0,738816894
0,939127,10683,190,0,742148127
0,939095,10692,213,0,745493089
0,939077,10741,182,0,748822202
0,939051,10766,183,0,752154862
0,939198,10617,185,0,755486708
0,939265,10563,172,0,758821721
0,939201,10589,210,0,762148669
0,939068,10774,158,0,765484540
0,939151,10674,175,0,768817461
0,939381,10396,223,0,772147627
0,939534,10263,203,0,775478684
0,939735,10077,188,0,778820527
0,939839,9963,198,0,782153637
0,939668,10141,191,0,785488332
0,939744,10059,197,0,788806213
0,939650,10184,166,0,792113558
0,939536,10258,206,0,795446074
0,939764,10051,185,0,798770283
0,939942,9893,165,0,802105869
0,939834,9977,189,0,805449096
0,939774,10039,187,0,808777481
0,939708,10085,207,0,812098267
0,939738,10070,192,0,815431385
0,939540,10271,189,0,818759176
0,939727,10056,217,0,822088039
0,939831,9973,196,0,825419164
0,939795,10011,194,0,828757777
0,939839,9951,210,0,832096792
0,939816,9970,214,0,835428889
0,939945,9840,215,0,838763346
0,940047,9760,193,0,842086408
0,940078,9729,193,0,845410802
0,939996,9809,195,0,848759360
0,939922,9850,228,0,852084964
0,939938,9820,242,0,855424628
0,939835,9945,220,0,858745423
0,939718,10067,215,0,862071866
0,939763,10043,194,0,865416190
0,939558,10220,222,0,868754315
0,939436,10357,207,0,872087653
0,939499,10283,218,0,875411727
0,939426,10381,193,0,878747168
0,939495,10313,192,0,882070883
0,939448,10373,179,0,885407113
0,939357,10460,183,0,888739779
0,939497,10289,214,0,892077201
0,939465,10322,213,0,895408762
0,939359,10443,198,0,898759733
0,939331,10460,209,0,902096016
0,939276,10551,173,0,905427789
