recipients,donors,transconjugants,segregadas,adaptations_number,cycle
11118,933492,911,4479,0,6967421
10840,933116,1311,4733,0,10376509
10574,932814,1841,4771,0,13701467
10290,932622,2312,4776,0,17041394
9987,932659,2635,4719,0,20370064
9781,932554,2985,4680,0,23707158
9510,932781,3192,4517,0,27025994
9225,932956,3375,4444,0,30350055
9010,933076,3495,4419,0,33685357
8732,933301,3734,4233,0,37014841
8396,933598,3832,4174,0,40360728
8213,933673,3941,4173,0,43692765
7909,933889,4014,4188,0,47005343
7564,934153,4122,4161,0,50326483
7309,934460,4142,4089,0,53644574
6908,934806,4235,4051,0,56978742
6713,935014,4314,3959,0,60311955
6469,935389,4405,3737,0,63648720
6267,935639,4444,3650,0,66974288
6126,935869,4399,3606,0,70299876
5855,936195,4433,3517,0,73630875
5644,936556,4386,3414,0,76969967
5357,936829,4420,3394,0,80279476
5222,937184,4354,3240,0,83617279
5033,937393,4260,3314,0,86951857
4838,937694,4221,3247,0,90283640
4682,937887,4232,3199,0,93605210
4502,938153,4040,3305,0,96920379
4435,938195,4081,3289,0,100245429
4190,938339,4138,3333,0,103567117
4036,938920,3840,3204,0,106905320
3900,939116,3767,3217,0,110240236
3724,939312,3779,3185,0,113559349
3605,939432,3736,3227,0,116886200
3323,939670,3824,3183,0,120230318
3121,939944,3738,3197,0,123562622
2986,940149,3724,3141,0,126890500
2925,940348,3609,3118,0,130227331
2833,940641,3476,3050,0,133553265
2712,941013,3303,2972,0,136894198
2578,941209,3186,3027,0,140238403
2434,941482,3067,3017,0,143562623
2344,941635,2995,3026,0,146893607
2311,941759,2886,3044,0,150226716
2178,941992,2936,2894,0,153552859
2095,942129,2804,2972,0,156889256
2040,942152,2716,3092,0,160211401
2006,942241,2626,3127,0,163535681
1951,942398,2573,3078,0,166861247
1928,942513,2489,3070,0,170182262
1867,942729,2555,2849,0,173506282
1781,942923,2574,2722,0,176838481
1661,943113,2522,2704,0,180184337
1656,943186,2483,2675,0,183514228
1624,943254,2417,2705,0,186846838
1507,943388,2336,2769,0,190180616
1475,943458,2240,2827,0,193514406
1409,943531,2214,2846,0,196837788
1337,943526,2169,2968,0,200177852
1302,943610,2189,2899,0,203516221
1221,943875,2158,2746,0,206843038
1157,943913,2233,2697,0,210162582
1105,944018,2174,2703,0,213501199
1047,944138,2154,2661,0,216840731
971,944389,2011,2629,0,220169148
951,944533,1942,2574,0,223502975
900,944569,1886,2645,0,226824376
852,944588,1896,2664,0,230154672
816,944559,1945,2680,0,233473078
764,944633,1909,2694,0,236806157
725,944465,1919,2891,0,240126921
678,944621,1935,2766,0,243457279
634,944682,1910,2774,0,246775696
598,944696,1863,2843,0,250096253
579,944679,1758,2984,0,253428230
529,944695,1824,2952,0,256738466
479,944778,1814,2929,0,260066210
448,944815,1842,2895,0,263383262
417,944802,1851,2930,0,266713616
360,945018,1830,2792,0,270034718
322,945102,1778,2798,0,273365829
334,945283,1693,2690,0,276701727
289,945372,1618,2721,0,280034680
274,945442,1571,2713,0,283361287
261,945462,1543,2734,0,286696407
245,945550,1508,2697,0,290023644
245,945546,1480,2729,0,293347567
215,945686,1430,2669,0,296663451
214,945735,1341,2710,0,299987506
197,945835,1308,2660,0,303318921
176,945769,1388,2667,0,306641675
182,945725,1366,2727,0,309965677
189,945696,1353,2762,0,313294888
195,945575,1450,2780,0,316616766
187,945504,1421,2888,0,319939522
178,945428,1466,2928,0,323267286
169,945415,1464,2952,0,326596339
136,945363,1575,2926,0,329923696
113,945351,1561,2975,0,333244750
94,945468,1591,2847,0,336588295
71,945449,1567,2913,0,339925984
80,945595,1482,2843,0,343251845
65,945772,1463,2700,0,346592042
75,945878,1355,2692,0,349926768
71,945805,1306,2818,0,353262248
64,945822,1301,2813,0,356591928
52,945723,1345,2880,0,359924768
59,945719,1305,2917,0,363260025
40,945745,1332,2883,0,366574168
39,945673,1396,2892,0,369891772
33,945741,1317,2909,0,373218984
29,945781,1304,2886,0,376542188
25,945767,1344,2864,0,379869635
20,945819,1427,2734,0,383201859
14,945818,1464,2704,0,386528634
11,945868,1394,2727,0,389862925
9,945875,1354,2762,0,393199331
10,945921,1330,2739,0,396532500
7,946033,1338,2622,0,399866527
3,946092,1293,2612,0,403188496
0,945974,1365,2661,0,406518933
0,945924,1391,2685,0,409859727
0,945942,1351,2707,0,413202757
0,946056,1323,2621,0,416520783
0,946111,1263,2626,0,419849469
0,946112,1255,2633,0,423184881
0,946088,1253,2659,0,426511670
0,946114,1273,2613,0,429840063
0,946023,1218,2759,0,433172622
0,945912,1317,2771,0,436503546
0,946036,1270,2694,0,439826169
0,946159,1250,2591,0,443156563
0,946224,1230,2546,0,446484353
0,946324,1199,2477,0,449819051
0,946190,1157,2653,0,453152434
0,946236,1111,2653,0,456481431
0,946124,1129,2747,0,459792583
0,946012,1176,2812,0,463125485
0,945963,1208,2829,0,466455971
0,946072,1162,2766,0,469784836
0,945935,1202,2863,0,473119234
0,945841,1220,2939,0,476437867
0,945856,1225,2919,0,479766486
0,945896,1247,2857,0,483083997
0,945902,1245,2853,0,486400888
0,945879,1254,2867,0,489724545
0,945796,1336,2868,0,493056530
0,945837,1314,2849,0,496389648
0,945751,1320,2929,0,499701154
0,945649,1294,3057,0,503033917
0,945653,1302,3045,0,506350140
0,945571,1317,3112,0,509688001
0,945742,1313,2945,0,513039032
0,945613,1313,3074,0,516371719
0,945717,1301,2982,0,519711492
0,945840,1335,2825,0,523048281
0,945837,1337,2826,0,526377952
0,945666,1398,2936,0,529720375
0,945558,1410,3032,0,533059059
0,945593,1424,2983,0,536395850
0,945789,1332,2879,0,539729242
0,945900,1361,2739,0,543056848
0,946014,1375,2611,0,546378296
0,945969,1423,2608,0,549708899
0,945995,1465,2540,0,553039877
0,945890,1448,2662,0,556361051
0,945749,1469,2782,0,559681348
0,945865,1402,2733,0,563011392
0,945913,1335,2752,0,566341148
0,945972,1350,2678,0,569678564
0,945887,1319,2794,0,573010240
0,945876,1285,2839,0,576334647
0,945654,1391,2955,0,579659947
0,945787,1331,2882,0,582973431
0,945724,1308,2968,0,586280591
0,945710,1319,2971,0,589606237
0,945707,1331,2962,0,592936721
0,945703,1330,2967,0,596260688
0,945562,1323,3115,0,599586161
0,945662,1262,3076,0,602922186
0,945605,1251,3144,0,606249827
0,945570,1295,3135,0,609589235
0,945639,1362,2999,0,612915659
0,945702,1394,2904,0,616242331
0,945715,1459,2826,0,619580649
0,945689,1493,2818,0,622908608
0,945740,1509,2751,0,626243294
0,945857,1440,2703,0,629576449
0,945832,1417,2751,0,632891074
0,945949,1312,2739,0,636227244
0,946029,1287,2684,0,639548347
0,945969,1343,2688,0,642880685
0,945892,1339,2769,0,646188062
0,945737,1371,2892,0,649522137
0,945796,1360,2844,0,652844673
0,945885,1309,2806,0,656152143
0,945682,1354,2964,0,659490087
0,945836,1334,2830,0,662811368
