recipients,donors,transconjugants,segregadas,adaptations_number,cycle
941068,8809,45,78,0,6308271
940915,8913,78,94,0,9408657
940866,8907,118,109,0,12414078
940819,8936,136,109,0,15415735
940867,8842,163,128,0,18415240
940838,8854,187,121,0,21403380
940891,8784,197,128,0,24394997
940917,8748,200,135,0,27380413
940867,8765,201,167,0,30377192
940831,8754,234,181,0,33359246
940776,8774,271,179,0,36359706
940739,8778,295,188,0,39356353
940755,8748,311,186,0,42363367
940758,8772,325,145,0,45353171
940741,8751,356,152,0,48354189
940683,8767,387,163,0,51344729
940686,8737,434,143,0,54337977
940630,8776,433,161,0,57338371
940581,8798,463,158,0,60335822
940572,8822,437,169,0,63328577
940477,8870,471,182,0,66322248
940427,8855,530,188,0,69318877
940465,8854,527,154,0,72311107
940535,8784,547,134,0,75306926
940373,8955,540,132,0,78295455
940258,8988,609,145,0,81304212
940248,8980,618,154,0,84300332
940223,9014,592,171,0,87300159
940145,9095,570,190,0,90277541
940234,9017,562,187,0,93278921
940312,8946,546,196,0,96268228
940322,8945,552,181,0,99268602
940321,8939,559,181,0,102261178
940218,9007,572,203,0,105253523
940294,8934,556,216,0,108252461
940297,8962,533,208,0,111243999
940118,9134,531,217,0,114237839
940122,9138,490,250,0,117238936
940013,9192,519,276,0,120227470
939950,9233,528,289,0,123215680
939931,9266,517,286,0,126216133
939947,9220,543,290,0,129206766
939933,9178,567,322,0,132194154
940060,9104,572,264,0,135184835
939965,9209,607,219,0,138188338
939881,9223,640,256,0,141182148
939761,9268,711,260,0,144176590
939704,9343,668,285,0,147170617
939641,9399,673,287,0,150172681
939507,9522,676,295,0,153176265
939377,9640,693,290,0,156167786
939378,9593,725,304,0,159166635
939438,9517,758,287,0,162157312
939210,9709,807,274,0,165158504
939217,9719,807,257,0,168157454
939244,9780,726,250,0,171162048
939310,9745,701,244,0,174168474
939352,9742,659,247,0,177170654
939306,9795,646,253,0,180176515
939249,9854,631,266,0,183179971
939338,9769,652,241,0,186166835
939324,9755,656,265,0,189158726
939351,9676,695,278,0,192158281
