recipients,donors,transconjugants,segregadas,adaptations_number,cycle
6583,935919,7389,109,0,7045391
4613,935479,9735,173,0,10457777
3040,935340,11423,197,0,13805998
1812,935269,12719,200,0,17135081
1013,935225,13567,195,0,20449245
522,935187,14072,219,0,23781432
172,935194,14445,189,0,27115192
48,935200,14556,196,0,30442788
18,935369,14400,213,0,33768867
1,935594,14191,214,0,37108163
0,935641,14165,194,0,40444062
0,935884,13899,217,0,43781756
0,935860,13908,232,0,47114639
0,935735,14047,218,0,50436409
0,935890,13906,204,0,53765362
0,935818,13998,184,0,57106698
0,936088,13733,179,0,60421985
0,936132,13673,195,0,63765036
0,935992,13804,204,0,67092314
0,935972,13849,179,0,70430060
0,935949,13812,239,0,73753137
0,935982,13823,195,0,77079619
0,936323,13498,179,0,80415149
0,936499,13312,189,0,83745674
0,936524,13243,233,0,87073964
0,936692,13089,219,0,90395822
0,936653,13149,198,0,93736822
0,936733,13091,176,0,97072847
0,936636,13181,183,0,100388833
0,936715,13113,172,0,103713503
0,936653,13171,176,0,107039635
0,936806,13002,192,0,110361292
0,936976,12822,202,0,113702160
0,936889,12922,189,0,117037383
0,936850,12937,213,0,120368553
0,937085,12667,248,0,123694266
0,937184,12616,200,0,127042361
0,937137,12660,203,0,130370295
0,937108,12691,201,0,133714973
0,937335,12460,205,0,137050340
0,937356,12460,184,0,140370004
0,937125,12680,195,0,143693138
0,937043,12750,207,0,147027296
0,937171,12623,206,0,150358419
0,937459,12382,159,0,153680697
0,937721,12055,224,0,157007280
0,937712,12098,190,0,160350375
0,937614,12157,229,0,163678605
0,937729,12072,199,0,167022326
0,937573,12227,200,0,170354856
0,937812,11996,192,0,173677176
0,937850,11965,185,0,177003342
0,938050,11743,207,0,180340641
0,938105,11668,227,0,183673451
0,937988,11819,193,0,187001530
0,938048,11737,215,0,190334149
0,937987,11827,186,0,193666450
0,937965,11866,169,0,197004256
0,938018,11768,214,0,200338739
0,938033,11776,191,0,203644081
0,937989,11821,190,0,206970598
0,938224,11566,210,0,210302309
0,938202,11604,194,0,213621405
0,938382,11424,194,0,216959164
0,938326,11469,205,0,220284889
0,938479,11312,209,0,223615659
0,938592,11219,189,0,226954154
0,938701,11096,203,0,230293687
0,938577,11215,208,0,233623510
0,938471,11336,193,0,236954367
0,938491,11322,187,0,240290033
0,938623,11187,190,0,243625208
0,938477,11320,203,0,246957570
0,938397,11401,202,0,250282562
0,938686,11125,189,0,253610650
0,938466,11313,221,0,256947117
0,938366,11432,202,0,260278225
0,938379,11418,203,0,263602459
0,938342,11494,164,0,266942433
0,938449,11359,192,0,270271110
0,938386,11405,209,0,273606193
0,938528,11267,205,0,276944430
0,938498,11310,192,0,280279301
0,938402,11413,185,0,283613798
0,938284,11509,207,0,286944984
0,938396,11405,199,0,290290443
0,938127,11688,185,0,293633358
0,937992,11815,193,0,296957742
0,938024,11766,210,0,300283732
0,937918,11897,185,0,303624258
0,937966,11826,208,0,306946430
0,937952,11856,192,0,310287457
0,937973,11810,217,0,313630054
0,938130,11676,194,0,316972612
0,938279,11500,221,0,320298403
0,938193,11573,234,0,323635934
0,938233,11560,207,0,326956278
0,938031,11781,188,0,330296172
0,938168,11623,209,0,333617373
0,938372,11447,181,0,336947427
0,938349,11496,155,0,340287205
0,938334,11466,200,0,343615166
0,938380,11422,198,0,346964758
0,938316,11499,185,0,350310696
0,938417,11432,151,0,353632609
0,938582,11218,200,0,356958188
0,938425,11390,185,0,360292531
0,938399,11400,201,0,363638422
0,938501,11300,199,0,366959457
0,938532,11237,231,0,370302717
0,938595,11196,209,0,373627153
