recipients,donors,transconjugants,segregadas,adaptations_number,cycle
10751,931967,46,7236,0,6965501
10903,930755,69,8273,0,10381287
11069,929751,107,9073,0,13702381
11284,928775,131,9810,0,17042762
11386,927770,148,10696,0,20370350
11460,926767,158,11615,0,23676744
11595,925736,200,12469,0,27001437
11858,924656,218,13268,0,30317696
11916,923617,246,14221,0,33630856
12213,922389,267,15131,0,36943257
12362,921256,273,16109,0,40261305
12536,920042,270,17152,0,43560722
12601,919115,259,18025,0,46878750
12862,918121,286,18731,0,50195262
13272,916531,287,19910,0,53506602
13629,915055,280,21036,0,56814049
13782,913860,299,22059,0,60132675
14015,912369,331,23285,0,63441239
14322,910984,325,24369,0,66739532
14558,909629,331,25482,0,70047423
14745,908356,313,26586,0,73359802
14870,907060,334,27736,0,76678005
15110,905702,350,28838,0,79977873
15433,904239,355,29973,0,83286685
15748,902816,339,31097,0,86600519
16209,900840,342,32609,0,89920244
16405,899423,334,33838,0,93216987
16797,897788,324,35091,0,96528382
17114,896076,337,36473,0,99833302
17433,894267,353,37947,0,103128546
17906,892617,370,39107,0,106432591
18279,891140,392,40189,0,109732847
18596,889401,369,41634,0,113039770
18899,887437,355,43309,0,116343158
19287,885695,359,44659,0,119637924
19509,884109,371,46011,0,122935920
19864,882048,363,47725,0,126257914
20232,880084,383,49301,0,129568643
20661,878281,421,50637,0,132871942
20931,876423,421,52225,0,136166577
21165,874497,411,53927,0,139469166
21473,872409,429,55689,0,142776761
21628,870353,436,57583,0,146074365
21925,868169,458,59448,0,149354144
22319,866246,459,60976,0,152659837
22763,863743,475,63019,0,155963869
23070,861647,463,64820,0,159272807
23227,859426,465,66882,0,162569637
23598,857088,454,68860,0,165885643
23994,854755,492,70759,0,169182116
24366,852566,502,72566,0,172476314
24845,849739,499,74917,0,175767846
25468,846980,467,77085,0,179065223
25859,844374,487,79280,0,182376463
26116,841967,472,81445,0,185671051
26284,839298,495,83923,0,188957436
26696,836888,462,85954,0,192248307
27247,833907,483,88363,0,195537456
27650,830797,494,91059,0,198828615
28060,828100,474,93366,0,202103010
28598,825229,523,95650,0,205373182
28951,822461,516,98072,0,208668389
29354,819182,528,100936,0,211946023
29787,816104,518,103591,0,215222309
30328,812733,528,106411,0,218490579
30779,810255,546,108420,0,221774559
31154,807553,549,110744,0,225058775
31557,804549,541,113353,0,228334494
32172,801646,510,115672,0,231611526
32595,798876,562,117967,0,234887548
33155,795329,573,120943,0,238151441
33785,791519,567,124129,0,241414655
34407,788098,569,126926,0,244700153
34652,784825,574,129949,0,247962221
35047,781846,581,132526,0,251229156
35448,778635,562,135355,0,254508131
36007,774866,559,138568,0,257775680
36658,771032,597,141713,0,261035887
37253,767342,591,144814,0,264287656
37791,763901,597,147711,0,267539715
38341,759394,595,151670,0,270797260
38731,755927,593,154749,0,274060139
39093,752753,570,157584,0,277317218
39577,748917,575,160931,0,280575064
40234,744911,541,164314,0,283832232
40788,740673,551,167988,0,287090962
40980,737090,560,171370,0,290342091
41468,733274,594,174664,0,293599885
42017,729130,585,178268,0,296853544
42271,725748,604,181377,0,300090769
42716,722222,628,184434,0,303336773
43404,717931,586,188079,0,306590805
43947,713847,560,191646,0,309846180
44400,709773,551,195276,0,313105372
44536,706264,543,198657,0,316355486
45116,702444,521,201919,0,319593779
45830,698201,496,205473,0,322832163
46145,693884,534,209437,0,326068010
46672,689666,519,213143,0,329302742
47085,685603,533,216779,0,332531499
47638,681644,510,220208,0,335770610
48069,677278,491,224162,0,339004521
48368,673146,539,227947,0,342229219
49064,668643,534,231759,0,345461435
49527,664489,566,235418,0,348686530
49895,660341,568,239196,0,351918471
50446,655685,578,243291,0,355158363
50825,651093,580,247502,0,358372123
51357,646727,606,251310,0,361599386
51564,642780,631,255025,0,364807200
52382,637940,613,259065,0,368034498
52823,633524,569,263084,0,371247868
53275,628898,625,267202,0,374477626
53959,624118,605,271318,0,377691604
54386,619345,572,275697,0,380914546
54890,614916,556,279638,0,384107679
55334,610353,553,283760,0,387304719
55837,606113,588,287462,0,390508891
56325,601400,601,291674,0,393726112
56827,596977,616,295580,0,396929884
57459,591860,585,300096,0,400120994
57791,587570,592,304047,0,403329291
58214,583483,619,307684,0,406529952
58786,578281,569,312364,0,409723607
59211,574113,596,316080,0,412921779
59964,569760,534,319742,0,416124743
60116,564533,558,324793,0,419315234
60549,559738,572,329141,0,422498917
61159,554829,560,333452,0,425681090
61480,550277,523,337720,0,428869674
61644,546589,556,341211,0,432061582
62102,541747,598,345553,0,435246410
62631,537019,601,349749,0,438424154
63213,531915,594,354278,0,441607080
63774,527022,573,358631,0,444785955
64258,522154,560,363028,0,447963333
