recipients,donors,transconjugants,segregadas,adaptations_number,cycle
469069,476529,1526,2876,0,6331173
467260,477126,2337,3277,0,9416916
466203,476985,3280,3532,0,12404914
464810,477245,4124,3821,0,15406305
464041,476936,4904,4119,0,18392664
462520,477388,5720,4372,0,21392532
461445,477328,6531,4696,0,24381965
460023,478011,7100,4866,0,27391967
458574,478466,7878,5082,0,30387178
457721,478467,8566,5246,0,33396868
456677,478316,9303,5704,0,36402133
455251,478754,9954,6041,0,39399839
454544,478713,10478,6265,0,42406602
452871,479610,10910,6609,0,45417407
451748,480164,11199,6889,0,48428574
449868,481069,11649,7414,0,51420341
449364,480986,12049,7601,0,54411228
448418,481301,12471,7810,0,57416551
447726,481337,12878,8059,0,60418509
446005,482541,13057,8397,0,63439336
445133,483061,13216,8590,0,66451355
443906,483574,13773,8747,0,69463657
443489,483575,14010,8926,0,72480028
442081,484460,14187,9272,0,75495712
440962,484968,14786,9284,0,78510812
440312,485347,14659,9682,0,81510580
438535,486884,14769,9812,0,84515159
437387,487611,14979,10023,0,87514479
435786,488968,14998,10248,0,90526381
434583,489497,15377,10543,0,93513521
432844,490869,15553,10734,0,96518961
431778,491569,15592,11061,0,99513124
430608,492256,15778,11358,0,102526589
430059,492276,16137,11528,0,105540487
428931,493058,16251,11760,0,108542584
428080,493371,16461,12088,0,111548535
426803,494494,16425,12278,0,114547147
425673,495329,16600,12398,0,117555516
425380,495375,16775,12470,0,120575059
424000,496589,16809,12602,0,123584526
423235,496990,16806,12969,0,126587925
421544,498373,17025,13058,0,129596026
420938,498874,17154,13034,0,132607994
419817,500072,17093,13018,0,135610864
418225,501519,17103,13153,0,138610326
417015,502240,17382,13363,0,141612290
416236,502734,17462,13568,0,144617863
414535,503897,17650,13918,0,147639869
413651,504255,17804,14290,0,150658041
412012,505761,17496,14731,0,153664853
411476,505900,17531,15093,0,156677902
410164,506847,17580,15409,0,159686364
409194,507365,17679,15762,0,162680189
407981,508448,17766,15805,0,165690761
406586,509588,17839,15987,0,168689081
405639,509893,17871,16597,0,171697315
403928,511076,17915,17081,0,174708255
402228,512677,17961,17134,0,177729158
401148,513373,17998,17481,0,180739983
399869,514335,17940,17856,0,183746095
398016,515743,18189,18052,0,186749967
397114,516604,18120,18162,0,189757721
395567,517729,18208,18496,0,192771762
394621,518598,18260,18521,0,195783827
393673,519345,18176,18806,0,198783070
393140,520070,18042,18748,0,201799221
