recipients,donors,transconjugants,segregadas,adaptations_number,cycle
948449,1265,286,0,0,6348499
948111,1324,563,2,0,9429196
947728,1321,951,0,0,12439783
947339,1354,1306,1,0,15427706
946877,1371,1752,0,0,18422080
946324,1396,2280,0,0,21407411
945724,1486,2789,1,0,24407087
945103,1511,3386,0,0,27405263
944524,1571,3903,2,0,30404968
943813,1630,4555,2,0,33396947
942929,1687,5383,1,0,36401468
942269,1744,5986,1,0,39398645
941431,1818,6749,2,0,42402325
940647,1851,7502,0,0,45402937
939799,1921,8278,2,0,48403487
938831,1986,9181,2,0,51412609
937891,2070,10032,7,0,54415353
936735,2173,11086,6,0,57419431
935684,2216,12098,2,0,60414662
934406,2326,13261,7,0,63420311
933171,2381,14447,1,0,66416818
931713,2468,15818,1,0,69432941
930426,2515,17051,8,0,72447102
929192,2607,18200,1,0,75456538
927595,2689,19707,9,0,78463659
926033,2790,21170,7,0,81468133
924385,2886,22723,6,0,84480778
922704,3019,24271,6,0,87502099
921061,3096,25835,8,0,90524521
919202,3216,27577,5,0,93546596
917387,3317,29285,11,0,96573027
915581,3474,30936,9,0,99586912
913547,3571,32872,10,0,102608379
911589,3701,34698,12,0,105627345
909431,3925,36638,6,0,108646605
907405,3970,38614,11,0,111682181
905456,4100,40436,8,0,114723804
903386,4191,42412,11,0,117750862
901371,4303,44317,9,0,120779900
899194,4445,46352,9,0,123808677
897109,4627,48251,13,0,126845786
894753,4803,50433,11,0,129880912
892287,4991,52706,16,0,132915994
889874,5116,54996,14,0,135944863
887543,5262,57171,24,0,138973146
884912,5334,59742,12,0,142004226
882146,5474,62367,13,0,145031963
879441,5630,64914,15,0,148061134
876803,5748,67433,16,0,151092402
873897,5829,70251,23,0,154112775
870899,6046,73038,17,0,157134755
867860,6113,76015,12,0,160153147
864999,6236,78735,30,0,163170672
862112,6357,81505,26,0,166181002
858965,6379,84633,23,0,169210341
855612,6475,87893,20,0,172215131
852351,6559,91068,22,0,175227062
849162,6670,94136,32,0,178224922
845576,6679,97723,22,0,181224181
842064,6642,101274,20,0,184233122
838459,6689,104816,36,0,187236176
835022,6769,108182,27,0,190232274
831326,6855,111793,26,0,193226765
827695,6880,115404,21,0,196228435
824012,6842,119101,45,0,199231663
820390,6835,122744,31,0,202228322
816391,6881,126692,36,0,205229085
812534,6987,130449,30,0,208227528
808658,6886,134428,28,0,211222898
804704,6938,138328,30,0,214222612
800689,7004,142278,29,0,217211788
796406,7003,146551,40,0,220204464
792375,7018,150578,29,0,223199320
788275,7065,154612,48,0,226193632
784138,7047,158782,33,0,229188069
779926,7005,163037,32,0,232180769
775495,7027,167439,39,0,235180315
771241,7053,171674,32,0,238179260
766905,7100,175946,49,0,241180597
762704,7045,180207,44,0,244173986
758458,6991,184509,42,0,247179741
753920,6942,189089,49,0,250174918
749447,6952,193543,58,0,253175978
744927,7055,197973,45,0,256180191
740372,7038,202540,50,0,259178659
735852,7142,206964,42,0,262181390
731272,7102,211572,54,0,265175895
726435,6989,216533,43,0,268170431
722079,6927,220937,57,0,271165746
717183,6862,225905,50,0,274153107
712255,6805,230883,57,0,277145641
707299,6862,235786,53,0,280143501
702460,6869,240627,44,0,283138469
697550,6771,245634,45,0,286131101
692599,6802,250542,57,0,289132240
687524,6841,255542,93,0,292125631
682676,6855,260407,62,0,295123618
677532,6882,265510,76,0,298114632
672483,6960,270480,77,0,301111975
667299,6830,275802,69,0,304109561
662258,6786,280878,78,0,307102851
657114,6766,286038,82,0,310094678
651894,6742,291301,63,0,313090604
646678,6756,296491,75,0,316083422
641341,6793,301802,64,0,319089357
636518,6768,306623,91,0,322083365
631122,6735,312093,50,0,325082160
626198,6683,317046,73,0,328079683
620954,6746,322230,70,0,331066362
615797,6801,327317,85,0,334058481
610567,6718,332643,72,0,337056767
605425,6686,337813,76,0,340052457
600140,6644,343135,81,0,343059531
595103,6562,348249,86,0,346047820
589744,6614,353572,70,0,349037451
584456,6616,358849,79,0,352032794
579136,6568,364206,90,0,355011195
573893,6574,369436,97,0,358011723
568525,6579,374805,91,0,361001269
563670,6571,379667,92,0,364004004
558118,6601,385188,93,0,367002267
552927,6657,390326,90,0,370010132
547562,6610,395753,75,0,373017738
542127,6717,401060,96,0,376013422
536985,6746,406168,101,0,379005089
530965,6844,412106,85,0,382004694
525483,6769,417647,101,0,385007983
519716,6759,423441,84,0,387993606
513955,6671,429279,95,0,390982979
508253,6651,434977,119,0,393978371
502700,6572,440627,101,0,396972253
497137,6558,446215,90,0,399959366
491290,6602,451991,117,0,402957188
485728,6572,457602,98,0,405950488
480108,6606,463185,101,0,408941008
474560,6595,468753,92,0,411940850
468765,6615,474530,90,0,414934241
463157,6630,480116,97,0,417921918
457543,6683,485664,110,0,420916848
451715,6629,491550,106,0,423909828
445654,6626,497611,109,0,426909728
440144,6570,503191,95,0,429894607
434763,6620,508510,107,0,432892108
429265,6637,513994,104,0,435880692
423748,6504,519648,100,0,438873460
417795,6527,525576,102,0,441863031
412276,6534,531054,136,0,444854975
406528,6494,536842,136,0,447846733
400816,6505,542567,112,0,450845211
395046,6577,548253,124,0,453827493
389260,6491,554118,131,0,456812068
383416,6542,559922,120,0,459811833
377705,6499,565676,120,0,462807302
371902,6535,571439,124,0,465805230
366240,6502,577123,135,0,468805693
360720,6552,582582,146,0,471805437
355105,6539,588216,140,0,474811975
349236,6514,594113,137,0,477809377
343466,6452,599940,142,0,480797057
337529,6455,605881,135,0,483786352
332178,6463,611229,130,0,486775421
326460,6275,617125,140,0,489776418
321092,6252,622508,148,0,492778911
315233,6408,628248,111,0,495776920
309918,6421,633520,141,0,498779322
304379,6476,639016,129,0,501778711
298951,6447,644462,140,0,504773784
293441,6487,649931,141,0,507771211
288040,6531,655302,127,0,510772385
282412,6485,660975,128,0,513764212
276866,6483,666529,122,0,516763458
271519,6447,671871,163,0,519752865
266178,6486,677193,143,0,522749803
261065,6496,682268,171,0,525745178
255954,6480,687424,142,0,528738636
250513,6552,692777,158,0,531741583
245450,6463,697936,151,0,534732988
240092,6404,703344,160,0,537736147
235089,6261,708501,149,0,540724303
230043,6250,713564,143,0,543715675
224910,6217,718716,157,0,546712559
219918,6165,723768,149,0,549710710
214676,6033,729143,148,0,552707696
209661,5979,734231,129,0,555702672
204897,5927,739037,139,0,558701715
200092,5942,743807,159,0,561694432
195253,5885,748698,164,0,564682918
190469,5877,753483,171,0,567692853
185626,5864,758335,175,0,570680081
180997,5899,762916,188,0,573666396
176328,5955,767538,179,0,576660770
172038,6101,771671,190,0,579650473
167895,5968,775945,192,0,582636936
163424,5972,780422,182,0,585622829
159073,5976,784798,153,0,588605984
154600,6026,789208,166,0,591599492
150481,5983,793389,147,0,594596918
146160,5922,797745,173,0,597592032
142448,6080,801321,151,0,600585868
138719,6029,805103,149,0,603581235
134946,6006,808889,159,0,606581699
131359,6083,812396,162,0,609558944
127765,6135,815929,171,0,612556513
124371,6149,819293,187,0,615538111
120774,6115,822945,166,0,618516706
117306,6228,826314,152,0,621521129
114132,6213,829456,199,0,624515242
110840,6117,832871,172,0,627522378
107577,6021,836206,196,0,630519468
104200,6003,839586,211,0,633515773
101072,6068,842687,173,0,636516660
97860,6150,845795,195,0,639504936
94777,6067,849006,150,0,642508581
91726,6121,851996,157,0,645504791
88776,6169,854880,175,0,648503905
85972,6244,857598,186,0,651497424
82951,6207,860669,173,0,654497395
80158,6321,863356,165,0,657500926
77316,6284,866211,189,0,660505493
74644,6263,868933,160,0,663490271
72159,6248,871399,194,0,666496570
69647,6310,873860,183,0,669491738
67040,6253,876505,202,0,672481563
64635,6304,878861,200,0,675485587
62102,6343,881362,193,0,678473956
59580,6413,883833,174,0,681467175
57177,6469,886175,179,0,684454528
54970,6448,888393,189,0,687458149
52682,6408,890718,192,0,690454986
50376,6355,893081,188,0,693441562
48296,6417,895087,200,0,696426322
46240,6429,897164,167,0,699414464
44110,6390,899339,161,0,702413557
41976,6277,901553,194,0,705413665
40075,6144,903596,185,0,708404392
38213,6172,905421,194,0,711400709
36260,6246,907304,190,0,714392581
34397,6174,909261,168,0,717388317
32606,6163,911049,182,0,720382554
30870,6139,912816,175,0,723387031
29267,6080,914451,202,0,726384009
27848,6058,915919,175,0,729373925
26366,6045,917402,187,0,732356771
24940,6020,918840,200,0,735352506
23651,5963,920203,183,0,738351612
22293,5937,921560,210,0,741363696
21110,5920,922797,173,0,744364222
19818,5872,924134,176,0,747353073
18593,5822,925387,198,0,750336165
17239,5755,926826,180,0,753337546
15933,5687,928183,197,0,756334526
14788,5841,929152,219,0,759326780
13682,5834,930307,177,0,762319086
12473,5783,931550,194,0,765314844
11392,5768,932643,197,0,768314763
10323,5809,933661,207,0,771293829
9419,5865,934498,218,0,774288194
8630,5876,935316,178,0,777287358
7776,5802,936235,187,0,780288749
6985,5783,937033,199,0,783290606
6269,5789,937752,190,0,786272262
5607,5800,938377,216,0,789272945
4930,5774,939086,210,0,792273343
4318,5821,939675,186,0,795263769
3818,5875,940096,211,0,798256881
3315,5738,940734,213,0,801235951
2828,5647,941302,223,0,804233270
2300,5638,941867,195,0,807222267
1801,5775,942221,203,0,810223118
1430,5780,942588,202,0,813210019
1141,5778,942874,207,0,816206708
967,5853,942986,194,0,819210573
809,5855,943169,167,0,822198283
640,5879,943279,202,0,825194073
476,5801,943506,217,0,828183169
340,5745,943718,197,0,831172316
243,5731,943802,224,0,834173138
176,5751,943812,261,0,837167169
128,5704,943969,199,0,840163353
73,5858,943888,181,0,843161453
45,5882,943879,194,0,846149293
29,5976,943785,210,0,849133572
3,6032,943782,183,0,852125696
0,6049,943753,198,0,855130639
0,5972,943839,189,0,858128712
0,5953,943826,221,0,861132634
0,5951,943859,190,0,864136871
0,5939,943867,194,0,867129852
0,5901,943928,171,0,870124677
0,5963,943828,209,0,873108692
0,5874,943949,177,0,876098259
0,5871,943940,189,0,879095799
0,5842,943944,214,0,882083066
0,5745,944017,238,0,885077860
0,5733,944069,198,0,888061595
0,5701,944092,207,0,891064949
0,5742,944058,200,0,894067510
0,5653,944156,191,0,897062044
0,5598,944183,219,0,900070081
0,5620,944165,215,0,903074395
0,5578,944214,208,0,906072522
0,5555,944246,199,0,909065451
0,5683,944116,201,0,912060419
0,5730,944070,200,0,915057165
0,5728,944062,210,0,918045321
0,5698,944092,210,0,921024309
0,5757,944074,169,0,924009929
0,5743,944058,199,0,927010815
0,5801,944000,199,0,929999807
0,5733,944086,181,0,932991519
0,5811,943988,201,0,935986075
0,5830,943963,207,0,938957920
0,5773,944047,180,0,941958008
0,5777,944025,198,0,944948970
0,5728,944043,229,0,947928435
0,5755,943980,265,0,950927794
0,5702,944096,202,0,953925911
0,5673,944142,185,0,956919571
0,5699,944084,217,0,959910542
0,5622,944167,211,0,962896605
0,5748,944023,229,0,965873705
0,5917,943883,200,0,968874800
0,5891,943922,187,0,971871714
0,5828,943983,189,0,974868054
0,5834,943960,206,0,977867066
0,5852,943934,214,0,980866385
0,5900,943901,199,0,983859181
0,5863,943928,209,0,986855635
0,5852,943947,201,0,989852204
0,5834,943960,206,0,992855748
0,5699,944103,198,0,995845849
0,5687,944080,233,0,998836804
0,5672,944122,206,0,1001827631
0,5706,944096,198,0,1004815211
0,5705,944104,191,0,1007817821
0,5730,944060,210,0,1010815498
0,5640,944167,193,0,1013819516
0,5641,944160,199,0,1016818053
0,5692,944109,199,0,1019814005
0,5696,944119,185,0,1022812795
0,5718,944059,223,0,1025808677
0,5648,944154,198,0,1028809223
0,5561,944255,184,0,1031799993
0,5648,944128,224,0,1034801424
0,5614,944187,199,0,1037796478
0,5658,944133,209,0,1040798757
0,5626,944149,225,0,1043805461
0,5561,944235,204,0,1046799347
0,5664,944124,212,0,1049803480
0,5576,944206,218,0,1052807989
0,5534,944248,218,0,1055798768
0,5440,944364,196,0,1058799776
0,5449,944352,199,0,1061784553
0,5418,944354,228,0,1064782300
0,5380,944440,180,0,1067786425
0,5378,944417,205,0,1070776128
0,5403,944414,183,0,1073784845
0,5464,944346,190,0,1076782801
0,5422,944383,195,0,1079782604
0,5412,944389,199,0,1082783269
0,5254,944541,205,0,1085783990
0,5303,944513,184,0,1088777411
0,5280,944533,187,0,1091767954
0,5323,944496,181,0,1094767674
0,5325,944500,175,0,1097757110
0,5383,944425,192,0,1100752304
0,5401,944381,218,0,1103751245
0,5406,944389,205,0,1106759371
0,5449,944364,187,0,1109756191
0,5252,944557,191,0,1112747455
0,5277,944516,207,0,1115740083
0,5266,944544,190,0,1118735371
0,5315,944480,205,0,1121733309
0,5292,944500,208,0,1124711222
0,5229,944583,188,0,1127706660
0,5416,944376,208,0,1130718368
0,5393,944424,183,0,1133708754
0,5524,944281,195,0,1136703146
0,5502,944325,173,0,1139685075
0,5492,944305,203,0,1142682495
0,5474,944342,184,0,1145679296
0,5445,944350,205,0,1148686741
0,5498,944294,208,0,1151685561
0,5463,944321,216,0,1154677288
0,5484,944296,220,0,1157667285
0,5527,944258,215,0,1160663651
0,5545,944277,178,0,1163660671
0,5430,944376,194,0,1166656131
0,5402,944388,210,0,1169652405
0,5507,944282,211,0,1172648043
0,5583,944217,200,0,1175645585
0,5584,944257,159,0,1178637190
0,5525,944244,231,0,1181635560
0,5482,944289,229,0,1184627550
0,5544,944256,200,0,1187623499
0,5593,944200,207,0,1190616372
0,5555,944253,192,0,1193601545
0,5502,944282,216,0,1196590387
0,5468,944320,212,0,1199580069
0,5477,944309,214,0,1202569442
0,5526,944282,192,0,1205566605
0,5514,944286,200,0,1208559370
0,5438,944352,210,0,1211553269
0,5402,944403,195,0,1214549536
0,5303,944498,199,0,1217539661
0,5273,944518,209,0,1220531686
0,5280,944493,227,0,1223527791
0,5385,944398,217,0,1226526117
0,5377,944419,204,0,1229514176
0,5436,944354,210,0,1232512660
0,5518,944261,221,0,1235510694
0,5556,944258,186,0,1238508887
0,5538,944263,199,0,1241513906
0,5488,944307,205,0,1244512446
0,5586,944221,193,0,1247516186
0,5524,944303,173,0,1250512299
0,5568,944250,182,0,1253511184
0,5605,944168,227,0,1256507926
0,5606,944220,174,0,1259501892
0,5500,944316,184,0,1262490035
0,5406,944365,229,0,1265477270
0,5388,944409,203,0,1268462587
0,5423,944404,173,0,1271452403
0,5367,944421,212,0,1274443452
0,5458,944347,195,0,1277446469
0,5523,944279,198,0,1280440484
0,5485,944308,207,0,1283445323
0,5486,944296,218,0,1286430667
0,5573,944209,218,0,1289419038
0,5559,944223,218,0,1292416300
0,5663,944176,161,0,1295403866
0,5618,944183,199,0,1298397985
0,5695,944084,221,0,1301379728
0,5634,944140,226,0,1304372297
0,5641,944180,179,0,1307370789
0,5601,944204,195,0,1310374369
0,5596,944211,193,0,1313361998
0,5512,944308,180,0,1316359421
0,5489,944298,213,0,1319349146
0,5439,944378,183,0,1322340561
0,5414,944383,203,0,1325328760
0,5402,944399,199,0,1328326609
0,5379,944421,200,0,1331331956
0,5388,944407,205,0,1334326850
0,5351,944459,190,0,1337319740
0,5400,944418,182,0,1340316721
0,5446,944326,228,0,1343318816
0,5392,944412,196,0,1346312287
0,5355,944465,180,0,1349308138
0,5489,944321,190,0,1352294019
0,5443,944353,204,0,1355281365
0,5411,944403,186,0,1358259598
0,5421,944383,196,0,1361255186
0,5413,944364,223,0,1364245145
0,5420,944386,194,0,1367234931
0,5448,944364,188,0,1370227669
0,5529,944300,171,0,1373220519
0,5505,944274,221,0,1376207493
0,5433,944364,203,0,1379195974
0,5327,944466,207,0,1382192103
0,5305,944477,218,0,1385189068
0,5228,944574,198,0,1388184808
0,5320,944477,203,0,1391178192
0,5262,944545,193,0,1394177989
0,5230,944606,164,0,1397163808
0,5283,944519,198,0,1400140445
0,5321,944484,195,0,1403143585
0,5379,944413,208,0,1406139181
0,5381,944380,239,0,1409136504
0,5502,944305,193,0,1412126683
0,5396,944419,185,0,1415106680
0,5420,944383,197,0,1418105014
0,5469,944328,203,0,1421098634
0,5463,944345,192,0,1424094190
0,5434,944374,192,0,1427084482
0,5401,944404,195,0,1430087650
0,5359,944462,179,0,1433076528
0,5328,944485,187,0,1436067467
0,5277,944534,189,0,1439049711
0,5219,944603,178,0,1442038882
0,5213,944614,173,0,1445042771
0,5259,944561,180,0,1448023908
0,5183,944610,207,0,1451020302
0,5214,944603,183,0,1454013348
0,5271,944540,189,0,1457004163
0,5269,944503,228,0,1459997857
0,5227,944590,183,0,1462996453
0,5167,944655,178,0,1465983643
0,5133,944651,216,0,1468973752
0,5138,944635,227,0,1471962170
0,5018,944792,190,0,1474953081
0,4972,944816,212,0,1477941605
0,4881,944891,228,0,1480947788
0,4885,944925,190,0,1483941081
0,4960,944847,193,0,1486934537
0,4885,944904,211,0,1489929212
0,4923,944851,226,0,1492918855
0,4922,944882,196,0,1495911631
0,4927,944877,196,0,1498897753
0,4923,944868,209,0,1501885372
0,4923,944857,220,0,1504868215
0,4985,944807,208,0,1507860400
0,4951,944855,194,0,1510869576
0,4957,944827,216,0,1513877524
0,4986,944817,197,0,1516866530
0,4882,944908,210,0,1519862504
0,4835,944930,235,0,1522843844
0,4837,944952,211,0,1525821346
0,4816,944991,193,0,1528819429
0,4705,945086,209,0,1531795413
0,4639,945167,194,0,1534797976
0,4676,945128,196,0,1537784281
0,4654,945169,177,0,1540776843
0,4675,945116,209,0,1543771597
0,4638,945142,220,0,1546761532
0,4686,945150,164,0,1549759516
0,4642,945169,189,0,1552756671
0,4509,945297,194,0,1555757689
0,4544,945267,189,0,1558755656
0,4618,945181,201,0,1561755379
0,4553,945263,184,0,1564750037
0,4544,945251,205,0,1567737254
0,4579,945232,189,0,1570742704
0,4555,945287,158,0,1573728887
0,4562,945247,191,0,1576720437
0,4644,945164,192,0,1579710974
0,4661,945130,209,0,1582690043
0,4619,945167,214,0,1585677494
0,4639,945151,210,0,1588670210
0,4640,945149,211,0,1591656996
0,4632,945152,216,0,1594650006
0,4623,945148,229,0,1597642918
0,4594,945210,196,0,1600637284
0,4658,945143,199,0,1603625415
0,4634,945160,206,0,1606621825
0,4652,945136,212,0,1609620521
0,4633,945167,200,0,1612622875
0,4680,945137,183,0,1615620489
0,4664,945137,199,0,1618600503
0,4709,945089,202,0,1621591165
0,4614,945202,184,0,1624585934
0,4642,945139,219,0,1627570306
0,4663,945101,236,0,1630555860
0,4599,945214,187,0,1633549004
0,4617,945206,177,0,1636534271
0,4564,945220,216,0,1639543669
0,4592,945211,197,0,1642542896
0,4585,945218,197,0,1645535882
0,4591,945201,208,0,1648523240
0,4529,945263,208,0,1651519690
0,4563,945237,200,0,1654511212
0,4581,945220,199,0,1657503197
0,4589,945197,214,0,1660486450
0,4504,945294,202,0,1663484788
0,4445,945361,194,0,1666472074
0,4519,945298,183,0,1669471157
0,4572,945233,195,0,1672455365
0,4513,945278,209,0,1675446714
0,4457,945352,191,0,1678446275
0,4470,945362,168,0,1681440549
0,4613,945187,200,0,1684443579
0,4583,945214,203,0,1687442608
0,4544,945282,174,0,1690437874
0,4547,945264,189,0,1693427641
0,4519,945262,219,0,1696422401
0,4542,945259,199,0,1699415499
0,4568,945243,189,0,1702408197
0,4590,945227,183,0,1705404069
0,4598,945202,200,0,1708399698
0,4593,945210,197,0,1711384460
0,4545,945271,184,0,1714389182
0,4519,945262,219,0,1717379956
0,4453,945360,187,0,1720382654
0,4379,945393,228,0,1723382322
0,4402,945387,211,0,1726385598
0,4419,945382,199,0,1729368742
0,4402,945435,163,0,1732378090
0,4416,945380,204,0,1735368765
0,4441,945348,211,0,1738374396
0,4388,945419,193,0,1741367893
0,4400,945424,176,0,1744357519
0,4334,945466,200,0,1747340499
