recipients,donors,transconjugants,segregadas,adaptations_number,cycle
5091,941138,3671,100,0,6356204
3560,941705,4521,214,0,9455628
2304,942521,4967,208,0,12463808
1224,943324,5262,190,0,15481560
618,944279,4890,213,0,18500733
210,945014,4582,194,0,21512767
59,945709,4038,194,0,24524407
5,946297,3506,192,0,27522949
0,946797,2990,213,0,30536155
0,947115,2693,192,0,33533673
0,947423,2354,223,0,36541549
0,947695,2099,206,0,39546360
0,947891,1899,210,0,42551253
0,948083,1726,191,0,45542737
0,948113,1669,218,0,48526539
0,948234,1561,205,0,51532764
0,948235,1563,202,0,54532030
0,948248,1553,199,0,57526668
0,948258,1549,193,0,60519316
0,948228,1551,221,0,63521269
0,948337,1467,196,0,66524050
0,948295,1459,246,0,69511984
0,948221,1553,226,0,72508977
0,948259,1545,196,0,75514882
0,948265,1533,202,0,78531387
0,948348,1435,217,0,81530784
0,948289,1497,214,0,84537556
0,948270,1540,190,0,87538075
0,948277,1498,225,0,90546143
0,948241,1546,213,0,93536434
0,948229,1564,207,0,96535098
0,948235,1574,191,0,99530097
0,948303,1516,181,0,102535887
0,948314,1484,202,0,105536966
0,948364,1443,193,0,108528904
0,948362,1432,206,0,111529840
0,948317,1457,226,0,114525216
0,948363,1466,171,0,117534051
0,948357,1456,187,0,120532702
0,948369,1439,192,0,123532130
0,948402,1398,200,0,126524856
0,948440,1376,184,0,129526187
0,948370,1425,205,0,132529536
0,948406,1401,193,0,135534093
0,948324,1437,239,0,138531805
0,948331,1463,206,0,141533565
0,948356,1450,194,0,144549071
0,948264,1513,223,0,147540837
0,948358,1443,199,0,150544474
0,948390,1425,185,0,153532688
0,948380,1390,230,0,156526256
0,948436,1365,199,0,159527902
0,948428,1386,186,0,162525190
0,948371,1424,205,0,165511572
0,948442,1367,191,0,168512565
0,948421,1362,217,0,171505724
0,948435,1361,204,0,174492722
0,948410,1386,204,0,177485360
0,948370,1415,215,0,180486234
0,948396,1428,176,0,183489761
0,948320,1451,229,0,186489434
0,948378,1430,192,0,189487766
0,948389,1413,198,0,192484800
0,948352,1420,228,0,195483103
0,948334,1473,193,0,198485491
0,948356,1463,181,0,201488536
0,948340,1457,203,0,204484473
0,948318,1483,199,0,207485223
0,948260,1536,204,0,210488312
0,948308,1490,202,0,213488016
0,948295,1522,183,0,216482011
0,948294,1487,219,0,219466300
0,948353,1458,189,0,222466686
0,948441,1376,183,0,225458525
0,948517,1284,199,0,228467660
0,948425,1374,201,0,231466049
0,948391,1416,193,0,234459752
0,948413,1376,211,0,237462376
0,948418,1386,196,0,240452714
0,948378,1386,236,0,243459473
0,948364,1419,217,0,246457866
0,948371,1433,196,0,249449971
0,948256,1524,220,0,252444998
